tti,ue,sinr_db,cqi,bits_per_rb,rb_err_prob
1110,18,7.30,7,240,0.637130
1110,19,9.96,8,288,0.172465
1110,20,28.80,15,840,0.000100
1110,21,24.46,15,840,0.000100
1110,22,13.13,10,408,0.016177
1110,23,16.17,11,480,0.001451
1110,24,8.15,7,240,0.469572
1110,25,9.60,8,288,0.217444
1110,26,28.10,15,840,0.000100
1110,27,18.71,12,552,0.000191
1110,28,15.15,11,480,0.003266
1110,29,8.03,7,240,0.493216
1110,30,27.07,15,840,0.000100
1110,31,30.00,15,840,0.000100
1111,0,9.03,8,288,0.305073
1111,1,9.54,8,288,0.225138
1111,2,3.99,5,144,0.961035
1111,3,17.26,12,552,0.000605
1111,4,8.99,7,240,0.311105
1111,5,19.25,13,648,0.000124
1111,6,22.45,14,744,0.000100
1111,7,19.28,13,648,0.000120
1111,8,11.58,9,336,0.053865
1111,9,30.00,15,840,0.000100
1111,10,7.50,7,240,0.598723
1111,11,25.67,15,840,0.000100
1111,12,29.97,15,840,0.000100
1111,13,13.57,10,408,0.011498
1111,14,26.82,15,840,0.000100
1111,15,30.00,15,840,0.000100
1111,16,22.63,14,744,0.000100
1111,17,15.04,11,480,0.003567
1111,18,9.98,8,288,0.170353
1111,19,10.17,8,288,0.149741
1111,20,30.00,15,840,0.000100
1111,21,24.51,15,840,0.000100
1111,22,14.23,10,408,0.006819
1111,23,14.84,10,408,0.004191
1111,24,10.68,8,288,0.104995
1111,25,9.42,8,288,0.243374
1111,26,27.39,15,840,0.000100
1111,27,19.93,13,648,0.000100
1111,28,15.49,11,480,0.002489
1111,29,8.74,7,240,0.356595
1111,30,26.26,15,840,0.000100
1111,31,30.00,15,840,0.000100
1112,0,6.80,6,192,0.723527
1112,1,10.31,8,288,0.136414
1112,2,2.47,4,120,0.988158
1112,3,16.79,11,480,0.000879
1112,4,8.64,7,240,0.375310
1112,5,17.80,12,552,0.000392
1112,6,22.19,14,744,0.000100
1112,7,17.91,12,552,0.000359
1112,8,10.86,8,288,0.092373
1112,9,29.39,15,840,0.000100
1112,10,8.62,7,240,0.377701
1112,11,26.94,15,840,0.000100
1112,12,28.72,15,840,0.000100
1112,13,15.38,11,480,0.002728
1112,14,27.39,15,840,0.000100
1112,15,30.00,15,840,0.000100
1112,16,24.60,15,840,0.000100
1112,17,14.17,10,408,0.007130
1112,18,8.84,7,240,0.337627
1112,19,9.06,8,288,0.300488
1112,20,30.00,15,840,0.000100
1112,21,24.65,15,840,0.000100
1112,22,12.44,9,336,0.027924
1112,23,14.39,10,408,0.005965
1112,24,11.12,9,336,0.076008
1112,25,9.08,8,288,0.296045
1112,26,27.58,15,840,0.000100
1112,27,19.22,13,648,0.000127
1112,28,15.53,11,480,0.002422
1112,29,7.66,7,240,0.566726
1112,30,24.51,15,840,0.000100
1112,31,30.00,15,840,0.000100
1113,0,4.98,5,144,0.918067
1113,1,11.34,9,336,0.064484
1113,2,4.78,5,144,0.929435
1113,3,17.07,12,552,0.000707
1113,4,8.22,7,240,0.456741
1113,5,15.82,11,480,0.001921
1113,6,23.14,15,840,0.000100
1113,7,16.42,11,480,0.001188
1113,8,11.75,9,336,0.047471
1113,9,28.40,15,840,0.000100
1113,10,6.01,6,192,0.831023
1113,11,26.99,15,840,0.000100
1113,12,28.93,15,840,0.000100
1113,13,15.39,11,480,0.002706
1113,14,29.61,15,840,0.000100
1113,15,30.00,15,840,0.000100
1113,16,24.61,15,840,0.000100
1113,17,12.22,9,336,0.033060
1113,18,5.77,6,192,0.855861
1113,19,11.06,9,336,0.079840
1113,20,29.89,15,840,0.000100
1113,21,22.47,14,744,0.000100
1113,22,12.10,9,336,0.036329
1113,23,14.27,10,408,0.006595
1113,24,10.78,8,288,0.097852
1113,25,8.85,7,240,0.335525
1113,26,28.91,15,840,0.000100
1113,27,18.97,12,552,0.000155
1113,28,13.59,10,408,0.011258
1113,29,5.29,6,192,0.896978
1113,30,25.91,15,840,0.000100
1113,31,30.00,15,840,0.000100
1114,0,6.23,6,192,0.804600
1114,1,12.88,9,336,0.019758
1114,2,5.32,6,192,0.894868
1114,3,19.46,13,648,0.000105
1114,4,8.40,7,240,0.420794
1114,5,16.68,11,480,0.000963
1114,6,20.83,13,648,0.000100
1114,7,16.98,11,480,0.000758
1114,8,10.68,8,288,0.104721
1114,9,25.71,15,840,0.000100
1114,10,6.57,6,192,0.757768
1114,11,27.15,15,840,0.000100
1114,12,29.12,15,840,0.000100
1114,13,14.15,10,408,0.007271
1114,14,28.17,15,840,0.000100
1114,15,30.00,15,840,0.000100
1114,16,25.38,15,840,0.000100
1114,17,10.75,8,288,0.099567
1114,18,6.22,6,192,0.806511
1114,19,10.94,8,288,0.086794
1114,20,30.00,15,840,0.000100
1114,21,21.93,14,744,0.000100
1114,22,13.22,10,408,0.015087
1114,23,14.46,10,408,0.005649
1114,24,12.00,9,336,0.039036
1114,25,7.71,7,240,0.558410
1114,26,30.00,15,840,0.000100
1114,27,19.48,13,648,0.000102
1114,28,11.81,9,336,0.045264
1114,29,6.10,6,192,0.820035
1114,30,26.53,15,840,0.000100
1114,31,30.00,15,840,0.000100
1115,0,4.18,5,144,0.954975
1115,1,11.96,9,336,0.040236
1115,2,7.03,7,240,0.684824
1115,3,22.08,14,744,0.000100
1115,4,9.63,8,288,0.213608
1115,5,15.61,11,480,0.002266
1115,6,20.50,13,648,0.000100
1115,7,18.75,12,552,0.000185
1115,8,11.51,9,336,0.057000
1115,9,27.12,15,840,0.000100
1115,10,7.17,7,240,0.659875
1115,11,27.37,15,840,0.000100
1115,12,30.00,15,840,0.000100
1115,13,14.24,10,408,0.006738
1115,14,28.08,15,840,0.000100
1115,15,30.00,15,840,0.000100
1115,16,23.03,15,840,0.000100
1115,17,10.75,8,288,0.099732
1115,18,5.16,6,192,0.906302
1115,19,11.53,9,336,0.056006
1115,20,30.00,15,840,0.000100
1115,21,21.39,14,744,0.000100
1115,22,13.49,10,408,0.012229
1115,23,16.80,11,480,0.000875
1115,24,11.34,9,336,0.064538
1115,25,7.10,7,240,0.673223
1115,26,30.00,15,840,0.000100
1115,27,20.50,13,648,0.000100
1115,28,11.22,9,336,0.070951
1115,29,6.08,6,192,0.822946
1115,30,27.15,15,840,0.000100
1115,31,30.00,15,840,0.000100
1116,0,7.21,7,240,0.653821
1116,1,11.76,9,336,0.047115
1116,2,3.78,5,144,0.966903
1116,3,21.02,14,744,0.000100
1116,4,7.72,7,240,0.556697
1116,5,19.00,13,648,0.000151
1116,6,20.38,13,648,0.000100
1116,7,17.33,12,552,0.000574
1116,8,12.39,9,336,0.028903
1116,9,28.26,15,840,0.000100
1116,10,7.64,7,240,0.571676
1116,11,27.04,15,840,0.000100
1116,12,28.28,15,840,0.000100
1116,13,11.87,9,336,0.043271
1116,14,27.17,15,840,0.000100
1116,15,30.00,15,840,0.000100
1116,16,24.09,15,840,0.000100
1116,17,9.21,8,288,0.275632
1116,18,4.08,5,144,0.958246
1116,19,9.99,8,288,0.168606
1116,20,30.00,15,840,0.000100
1116,21,21.95,14,744,0.000100
1116,22,14.16,10,408,0.007163
1116,23,17.58,12,552,0.000471
1116,24,11.86,9,336,0.043756
1116,25,8.44,7,240,0.413491
1116,26,30.00,15,840,0.000100
1116,27,18.92,12,552,0.000160
1116,28,12.01,9,336,0.039011
1116,29,5.77,6,192,0.856171
1116,30,28.60,15,840,0.000100
1116,31,30.00,15,840,0.000100
1117,0,8.70,7,240,0.364072
1117,1,14.13,10,408,0.007370
1117,2,3.20,5,144,0.979028
1117,3,22.59,14,744,0.000100
1117,4,8.03,7,240,0.494629
1117,5,18.75,12,552,0.000185
1117,6,21.03,14,744,0.000100
1117,7,18.72,12,552,0.000189
1117,8,12.99,9,336,0.018116
1117,9,30.00,15,840,0.000100
1117,10,8.73,7,240,0.357487
1117,11,25.94,15,840,0.000100
1117,12,29.09,15,840,0.000100
1117,13,12.11,9,336,0.036092
1117,14,27.31,15,840,0.000100
1117,15,30.00,15,840,0.000100
1117,16,23.04,15,840,0.000100
1117,17,8.18,7,240,0.464094
1117,18,6.75,6,192,0.730869
1117,19,10.87,8,288,0.091656
1117,20,30.00,15,840,0.000100
1117,21,21.08,14,744,0.000100
1117,22,13.78,10,408,0.009725
1117,23,14.92,10,408,0.003919
1117,24,11.70,9,336,0.049245
1117,25,8.87,7,240,0.332835
1117,26,30.00,15,840,0.000100
1117,27,20.11,13,648,0.000100
1117,28,11.89,9,336,0.042555
1117,29,9.27,8,288,0.266560
1117,30,28.66,15,840,0.000100
1117,31,30.00,15,840,0.000100
1118,0,10.18,8,288,0.148621
1118,1,14.60,10,408,0.005058
1118,2,2.48,4,120,0.988049
1118,3,23.95,15,840,0.000100
1118,4,9.56,8,288,0.222568
1118,5,17.85,12,552,0.000379
1118,6,19.61,13,648,0.000100
1118,7,15.59,11,480,0.002294
1118,8,15.15,11,480,0.003273
1118,9,29.89,15,840,0.000100
1118,10,7.45,7,240,0.607910
1118,11,25.50,15,840,0.000100
1118,12,28.91,15,840,0.000100
1118,13,13.22,10,408,0.015085
1118,14,27.17,15,840,0.000100
1118,15,30.00,15,840,0.000100
1118,16,24.71,15,840,0.000100
1118,17,9.31,8,288,0.259925
1118,18,8.53,7,240,0.396012
1118,19,13.22,10,408,0.015142
1118,20,29.30,15,840,0.000100
1118,21,19.75,13,648,0.000100
1118,22,12.04,9,336,0.037912
1118,23,12.36,9,336,0.029686
1118,24,12.84,9,336,0.020352
1118,25,10.18,8,288,0.148921
1118,26,30.00,15,840,0.000100
1118,27,19.07,13,648,0.000142
1118,28,12.31,9,336,0.030808
1118,29,9.04,8,288,0.303817
1118,30,29.61,15,840,0.000100
1118,31,30.00,15,840,0.000100
1119,0,9.40,8,288,0.246363
1119,1,15.14,11,480,0.003302
1119,2,3.89,5,144,0.963887
1119,3,22.65,14,744,0.000100
1119,4,10.71,8,288,0.102623
1119,5,18.34,12,552,0.000256
1119,6,17.53,12,552,0.000487
1119,7,14.92,10,408,0.003936
1119,8,17.07,12,552,0.000703
1119,9,29.29,15,840,0.000100
1119,10,7.26,7,240,0.643613
1119,11,26.65,15,840,0.000100
1119,12,27.83,15,840,0.000100
1119,13,14.29,10,408,0.006464
1119,14,27.58,15,840,0.000100
1119,15,30.00,15,840,0.000100
1119,16,22.53,14,744,0.000100
1119,17,5.85,6,192,0.848310
1119,18,8.57,7,240,0.387500
1119,19,13.19,10,408,0.015508
1119,20,30.00,15,840,0.000100
1119,21,21.26,14,744,0.000100
1119,22,13.47,10,408,0.012434
1119,23,11.88,9,336,0.043091
1119,24,12.07,9,336,0.037173
1119,25,9.17,8,288,0.282218
1119,26,30.00,15,840,0.000100
1119,27,19.25,13,648,0.000124
1119,28,13.94,10,408,0.008536
1119,29,11.56,9,336,0.054693
1119,30,29.53,15,840,0.000100
1119,31,30.00,15,840,0.000100
1120,0,8.72,7,240,0.360693
1120,1,15.63,11,480,0.002221
1120,2,2.66,4,120,0.986258
1120,3,22.66,14,744,0.000100
1120,4,12.09,9,336,0.036608
1120,5,18.98,12,552,0.000153
1120,6,15.18,11,480,0.003194
1120,7,16.55,11,480,0.001071
1120,8,15.22,11,480,0.003091
1120,9,29.64,15,840,0.000100
1120,10,8.17,7,240,0.466392
1120,11,26.44,15,840,0.000100
1120,12,28.42,15,840,0.000100
1120,13,12.27,9,336,0.031703
1120,14,28.89,15,840,0.000100
1120,15,30.00,15,840,0.000100
1120,16,21.25,14,744,0.000100
1120,17,8.40,7,240,0.419879
1120,18,9.34,8,288,0.254558
1120,19,13.67,10,408,0.010644
1120,20,30.00,15,840,0.000100
1120,21,21.93,14,744,0.000100
1120,22,12.12,9,336,0.035575
1120,23,10.82,8,288,0.094517
1120,24,11.80,9,336,0.045784
1120,25,9.46,8,288,0.237416
1120,26,30.00,15,840,0.000100
1120,27,18.15,12,552,0.000297
1120,28,14.93,10,408,0.003902
1120,29,11.46,9,336,0.059245
1120,30,28.97,15,840,0.000100
1120,31,29.83,15,840,0.000100
1121,0,8.52,7,240,0.397715
1121,1,17.49,12,552,0.000504
1121,2,2.59,4,120,0.986976
1121,3,21.24,14,744,0.000100
1121,4,11.29,9,336,0.066878
1121,5,18.67,12,552,0.000196
1121,6,16.71,11,480,0.000943
1121,7,15.54,11,480,0.002392
1121,8,13.33,10,408,0.013849
1121,9,29.51,15,840,0.000100
1121,10,8.37,7,240,0.425735
1121,11,24.46,15,840,0.000100
1121,12,24.69,15,840,0.000100
1121,13,14.67,10,408,0.004783
1121,14,29.19,15,840,0.000100
1121,15,30.00,15,840,0.000100
1121,16,19.29,13,648,0.000119
1121,17,8.74,7,240,0.355512
1121,18,7.57,7,240,0.584568
1121,19,15.43,11,480,0.002607
1121,20,29.23,15,840,0.000100
1121,21,22.33,14,744,0.000100
1121,22,11.44,9,336,0.060053
1121,23,11.66,9,336,0.050817
1121,24,11.35,9,336,0.064363
1121,25,10.67,8,288,0.105373
1121,26,30.00,15,840,0.000100
1121,27,19.96,13,648,0.000100
1121,28,11.78,9,336,0.046444
1121,29,11.19,9,336,0.072401
1121,30,28.22,15,840,0.000100
1121,31,28.32,15,840,0.000100
1122,0,9.16,8,288,0.284125
1122,1,18.99,12,552,0.000152
1122,2,3.50,5,144,0.973454
1122,3,19.29,13,648,0.000119
1122,4,10.99,8,288,0.083488
1122,5,20.17,13,648,0.000100
1122,6,15.84,11,480,0.001882
1122,7,14.68,10,408,0.004757
1122,8,12.78,9,336,0.021330
1122,9,28.57,15,840,0.000100
1122,10,5.98,6,192,0.834328
1122,11,23.30,15,840,0.000100
1122,12,24.68,15,840,0.000100
1122,13,17.49,12,552,0.000506
1122,14,27.80,15,840,0.000100
1122,15,30.00,15,840,0.000100
1122,16,19.54,13,648,0.000100
1122,17,7.60,7,240,0.579236
1122,18,8.41,7,240,0.418317
1122,19,14.10,10,408,0.007564
1122,20,28.15,15,840,0.000100
1122,21,22.93,14,744,0.000100
1122,22,11.97,9,336,0.040004
1122,23,9.83,8,288,0.187356
1122,24,10.44,8,288,0.124651
1122,25,12.79,9,336,0.021169
1122,26,30.00,15,840,0.000100
1122,27,21.24,14,744,0.000100
1122,28,10.66,8,288,0.106779
1122,29,11.50,9,336,0.057498
1122,30,27.78,15,840,0.000100
1122,31,27.07,15,840,0.000100
1123,0,10.44,8,288,0.124347
1123,1,17.00,11,480,0.000747
1123,2,3.18,5,144,0.979344
1123,3,20.37,13,648,0.000100
1123,4,13.08,10,408,0.016953
1123,5,19.98,13,648,0.000100
1123,6,16.08,11,480,0.001552
1123,7,14.79,10,408,0.004352
1123,8,11.23,9,336,0.070382
1123,9,27.65,15,840,0.000100
1123,10,3.64,5,144,0.970230
1123,11,23.32,15,840,0.000100
1123,12,24.73,15,840,0.000100
1123,13,15.98,11,480,0.001692
1123,14,27.60,15,840,0.000100
1123,15,30.00,15,840,0.000100
1123,16,19.69,13,648,0.000100
1123,17,5.85,6,192,0.847878
1123,18,10.09,8,288,0.158087
1123,19,13.20,10,408,0.015413
1123,20,27.53,15,840,0.000100
1123,21,22.83,14,744,0.000100
1123,22,11.21,9,336,0.071238
1123,23,12.10,9,336,0.036262
1123,24,10.94,8,288,0.086981
1123,25,13.47,10,408,0.012405
1123,26,30.00,15,840,0.000100
1123,27,21.68,14,744,0.000100
1123,28,11.98,9,336,0.039702
1123,29,13.55,10,408,0.011623
1123,30,25.62,15,840,0.000100
1123,31,28.03,15,840,0.000100
1124,0,10.08,8,288,0.158813
1124,1,18.01,12,552,0.000333
1124,2,3.68,5,144,0.969486
1124,3,20.00,13,648,0.000100
1124,4,13.05,10,408,0.017253
1124,5,19.71,13,648,0.000100
1124,6,14.72,10,408,0.004622
1124,7,15.26,11,480,0.002990
1124,8,12.44,9,336,0.027879
1124,9,27.78,15,840,0.000100
1124,10,3.64,5,144,0.970288
1124,11,23.33,15,840,0.000100
1124,12,22.66,14,744,0.000100
1124,13,15.61,11,480,0.002266
1124,14,28.10,15,840,0.000100
1124,15,28.74,15,840,0.000100
1124,16,22.06,14,744,0.000100
1124,17,5.56,6,192,0.876019
1124,18,7.43,7,240,0.611472
1124,19,11.11,9,336,0.076495
1124,20,26.89,15,840,0.000100
1124,21,23.32,15,840,0.000100
1124,22,9.31,8,288,0.259715
1124,23,12.04,9,336,0.037881
1124,24,9.31,8,288,0.259947
1124,25,11.13,9,336,0.075822
1124,26,30.00,15,840,0.000100
1124,27,21.39,14,744,0.000100
1124,28,14.00,10,408,0.008133
1124,29,13.82,10,408,0.009395
1124,30,25.32,15,840,0.000100
1124,31,28.54,15,840,0.000100
1125,0,10.38,8,288,0.129596
1125,1,18.00,12,552,0.000334
1125,2,4.53,5,144,0.941365
1125,3,20.00,13,648,0.000100
1125,4,11.28,9,336,0.067635
1125,5,20.40,13,648,0.000100
1125,6,18.08,12,552,0.000315
1125,7,16.31,11,480,0.001290
1125,8,10.22,8,288,0.144447
1125,9,29.02,15,840,0.000100
1125,10,6.50,6,192,0.767877
1125,11,25.17,15,840,0.000100
1125,12,24.72,15,840,0.000100
1125,13,15.69,11,480,0.002125
1125,14,26.78,15,840,0.000100
1125,15,27.96,15,840,0.000100
1125,16,20.93,13,648,0.000100
1125,17,5.08,6,192,0.911809
1125,18,6.38,6,192,0.785680
1125,19,11.58,9,336,0.053951
1125,20,23.82,15,840,0.000100
1125,21,24.75,15,840,0.000100
1125,22,11.18,9,336,0.072871
1125,23,12.43,9,336,0.028143
1125,24,8.64,7,240,0.375202
1125,25,9.73,8,288,0.200820
1125,26,30.00,15,840,0.000100
1125,27,22.56,14,744,0.000100
1125,28,12.26,9,336,0.032095
1125,29,13.29,10,408,0.014299
1125,30,24.73,15,840,0.000100
1125,31,27.47,15,840,0.000100
1126,0,7.41,7,240,0.616765
1126,1,16.50,11,480,0.001112
1126,2,5.21,6,192,0.903115
1126,3,20.52,13,648,0.000100
1126,4,10.62,8,288,0.109222
1126,5,19.62,13,648,0.000100
1126,6,18.99,12,552,0.000152
1126,7,16.16,11,480,0.001457
1126,8,9.65,8,288,0.211220
1126,9,27.97,15,840,0.000100
1126,10,9.24,8,288,0.269973
1126,11,26.41,15,840,0.000100
1126,12,23.38,15,840,0.000100
1126,13,15.76,11,480,0.002012
1126,14,24.72,15,840,0.000100
1126,15,28.44,15,840,0.000100
1126,16,21.02,14,744,0.000100
1126,17,6.04,6,192,0.827043
1126,18,9.60,8,288,0.217780
1126,19,12.33,9,336,0.030362
1126,20,25.40,15,840,0.000100
1126,21,25.30,15,840,0.000100
1126,22,11.97,9,336,0.040006
1126,23,11.23,9,336,0.070257
1126,24,8.28,7,240,0.443773
1126,25,11.20,9,336,0.071582
1126,26,30.00,15,840,0.000100
1126,27,22.17,14,744,0.000100
1126,28,12.38,9,336,0.029229
1126,29,15.48,11,480,0.002507
1126,30,25.13,15,840,0.000100
1126,31,26.76,15,840,0.000100
1127,0,7.25,7,240,0.645350
1127,1,15.72,11,480,0.002082
1127,2,5.76,6,192,0.857200
1127,3,20.37,13,648,0.000100
1127,4,11.97,9,336,0.040037
1127,5,16.73,11,480,0.000928
1127,6,19.39,13,648,0.000110
1127,7,14.29,10,408,0.006459
1127,8,10.47,8,288,0.122002
1127,9,28.24,15,840,0.000100
1127,10,10.71,8,288,0.102967
1127,11,26.96,15,840,0.000100
1127,12,24.68,15,840,0.000100
1127,13,15.32,11,480,0.002850
1127,14,24.98,15,840,0.000100
1127,15,28.37,15,840,0.000100
1127,16,20.45,13,648,0.000100
1127,17,4.40,5,144,0.946760
1127,18,8.68,7,240,0.367930
1127,19,11.08,9,336,0.078201
1127,20,25.07,15,840,0.000100
1127,21,25.85,15,840,0.000100
1127,22,13.37,10,408,0.013404
1127,23,12.09,9,336,0.036427
1127,24,10.47,8,288,0.121671
1127,25,8.56,7,240,0.390219
1127,26,30.00,15,840,0.000100
1127,27,21.25,14,744,0.000100
1127,28,13.95,10,408,0.008479
1127,29,13.74,10,408,0.009992
1127,30,23.21,15,840,0.000100
1127,31,28.19,15,840,0.000100
1128,0,7.21,7,240,0.652418
1128,1,14.79,10,408,0.004346
1128,2,8.00,7,240,0.500859
1128,3,21.49,14,744,0.000100
1128,4,13.58,10,408,0.011344
1128,5,16.69,11,480,0.000957
1128,6,17.52,12,552,0.000492
1128,7,15.84,11,480,0.001878
1128,8,11.56,9,336,0.054983
1128,9,26.96,15,840,0.000100
1128,10,11.39,9,336,0.062251
1128,11,27.30,15,840,0.000100
1128,12,23.92,15,840,0.000100
1128,13,14.57,10,408,0.005195
1128,14,27.73,15,840,0.000100
1128,15,27.81,15,840,0.000100
1128,16,23.05,15,840,0.000100
1128,17,4.29,5,144,0.951132
1128,18,8.33,7,240,0.433540
1128,19,11.04,9,336,0.080626
1128,20,24.89,15,840,0.000100
1128,21,24.02,15,840,0.000100
1128,22,11.13,9,336,0.075616
1128,23,12.35,9,336,0.029822
1128,24,9.75,8,288,0.197449
1128,25,6.02,6,192,0.830031
1128,26,30.00,15,840,0.000100
1128,27,21.36,14,744,0.000100
1128,28,14.92,10,408,0.003917
1128,29,14.20,10,408,0.006968
1128,30,23.10,15,840,0.000100
1128,31,30.00,15,840,0.000100
1129,0,8.31,7,240,0.438011
1129,1,15.39,11,480,0.002709
1129,2,6.96,6,192,0.697237
1129,3,23.18,15,840,0.000100
1129,4,11.69,9,336,0.049536
1129,5,14.78,10,408,0.004404
1129,6,18.12,12,552,0.000306
1129,7,17.62,12,552,0.000453
1129,8,12.96,9,336,0.018542
1129,9,25.81,15,840,0.000100
1129,10,12.49,9,336,0.026835
1129,11,29.32,15,840,0.000100
1129,12,26.74,15,840,0.000100
1129,13,14.37,10,408,0.006092
1129,14,29.71,15,840,0.000100
1129,15,28.22,15,840,0.000100
1129,16,24.24,15,840,0.000100
1129,17,3.92,5,144,0.963165
1129,18,10.08,8,288,0.159438
1129,19,9.66,8,288,0.209057
1129,20,26.08,15,840,0.000100
1129,21,20.46,13,648,0.000100
1129,22,7.93,7,240,0.513311
1129,23,11.29,9,336,0.067299
1129,24,10.82,8,288,0.094810
1129,25,6.46,6,192,0.773820
1129,26,30.00,15,840,0.000100
1129,27,22.66,14,744,0.000100
1129,28,14.79,10,408,0.004346
1129,29,13.96,10,408,0.008443
1129,30,24.83,15,840,0.000100
1129,31,30.00,15,840,0.000100
1130,0,10.23,8,288,0.143685
1130,1,15.52,11,480,0.002439
1130,2,10.38,8,288,0.129399
1130,3,22.59,14,744,0.000100
1130,4,9.91,8,288,0.178432
1130,5,14.64,10,408,0.004904
1130,6,17.71,12,552,0.000423
1130,7,17.62,12,552,0.000455
1130,8,12.80,9,336,0.020972
1130,9,28.31,15,840,0.000100
1130,10,12.28,9,336,0.031667
1130,11,28.06,15,840,0.000100
1130,12,26.23,15,840,0.000100
1130,13,12.75,9,336,0.021868
1130,14,28.72,15,840,0.000100
1130,15,28.76,15,840,0.000100
1130,16,24.04,15,840,0.000100
1130,17,2.95,4,120,0.982726
1130,18,7.78,7,240,0.543631
1130,19,9.14,8,288,0.286974
1130,20,26.09,15,840,0.000100
1130,21,19.99,13,648,0.000100
1130,22,9.67,8,288,0.207657
1130,23,11.60,9,336,0.053117
1130,24,11.25,9,336,0.069339
1130,25,6.01,6,192,0.830499
1130,26,30.00,15,840,0.000100
1130,27,21.69,14,744,0.000100
1130,28,18.05,12,552,0.000322
1130,29,13.79,10,408,0.009678
1130,30,25.72,15,840,0.000100
1130,31,30.00,15,840,0.000100
1131,0,9.57,8,288,0.220999
1131,1,17.40,12,552,0.000543
1131,2,10.92,8,288,0.088432
1131,3,22.12,14,744,0.000100
1131,4,10.50,8,288,0.119175
1131,5,15.51,11,480,0.002446
1131,6,15.97,11,480,0.001693
1131,7,19.01,13,648,0.000149
1131,8,12.89,9,336,0.019532
1131,9,30.00,15,840,0.000100
1131,10,11.00,8,288,0.083466
1131,11,29.43,15,840,0.000100
1131,12,27.39,15,840,0.000100
1131,13,12.44,9,336,0.027930
1131,14,28.74,15,840,0.000100
1131,15,30.00,15,840,0.000100
1131,16,24.10,15,840,0.000100
1131,17,1.29,3,96,0.995369
1131,18,7.83,7,240,0.533123
1131,19,9.50,8,288,0.231672
1131,20,25.37,15,840,0.000100
1131,21,19.11,13,648,0.000138
1131,22,9.12,8,288,0.290158
1131,23,11.77,9,336,0.046598
1131,24,12.33,9,336,0.030247
1131,25,5.39,6,192,0.889406
1131,26,30.00,15,840,0.000100
1131,27,21.32,14,744,0.000100
1131,28,14.98,10,408,0.003749
1131,29,11.92,9,336,0.041585
1131,30,25.12,15,840,0.000100
1131,31,30.00,15,840,0.000100
1132,0,9.82,8,288,0.189693
1132,1,16.81,11,480,0.000871
1132,2,9.29,8,288,0.262343
1132,3,21.91,14,744,0.000100
1132,4,10.66,8,288,0.106166
1132,5,16.61,11,480,0.001020
1132,6,18.62,12,552,0.000205
1132,7,18.35,12,552,0.000253
1132,8,13.27,10,408,0.014504
1132,9,30.00,15,840,0.000100
1132,10,11.70,9,336,0.049376
1132,11,29.84,15,840,0.000100
1132,12,27.01,15,840,0.000100
1132,13,11.80,9,336,0.045713
1132,14,28.15,15,840,0.000100
1132,15,29.86,15,840,0.000100
1132,16,24.96,15,840,0.000100
1132,17,2.18,4,120,0.990583
1132,18,9.24,8,288,0.270465
1132,19,9.20,8,288,0.276373
1132,20,25.85,15,840,0.000100
1132,21,21.09,14,744,0.000100
1132,22,7.59,7,240,0.581718
1132,23,14.36,10,408,0.006126
1132,24,10.29,8,288,0.137628
1132,25,5.90,6,192,0.842483
1132,26,30.00,15,840,0.000100
1132,27,20.38,13,648,0.000100
1132,28,15.82,11,480,0.001910
1132,29,11.36,9,336,0.063789
1132,30,25.82,15,840,0.000100
1132,31,30.00,15,840,0.000100
1133,0,12.68,9,336,0.023049
1133,1,18.55,12,552,0.000215
1133,2,9.15,8,288,0.285346
1133,3,21.68,14,744,0.000100
1133,4,9.63,8,288,0.213172
1133,5,15.95,11,480,0.001724
1133,6,18.01,12,552,0.000332
1133,7,20.50,13,648,0.000100
1133,8,11.26,9,336,0.068556
1133,9,30.00,15,840,0.000100
1133,10,11.57,9,336,0.054486
1133,11,30.00,15,840,0.000100
1133,12,26.23,15,840,0.000100
1133,13,10.02,8,288,0.165714
1133,14,29.36,15,840,0.000100
1133,15,29.05,15,840,0.000100
1133,16,26.83,15,840,0.000100
1133,17,2.44,4,120,0.988403
1133,18,8.88,7,240,0.330315
1133,19,8.65,7,240,0.372027
1133,20,27.96,15,840,0.000100
1133,21,21.27,14,744,0.000100
1133,22,8.15,7,240,0.470235
1133,23,15.80,11,480,0.001939
1133,24,9.33,8,288,0.256280
1133,25,5.71,6,192,0.861926
1133,26,30.00,15,840,0.000100
1133,27,19.48,13,648,0.000103
1133,28,17.17,12,552,0.000651
1133,29,13.36,10,408,0.013537
1133,30,27.53,15,840,0.000100
1133,31,30.00,15,840,0.000100
1134,0,13.00,10,408,0.017978
1134,1,20.16,13,648,0.000100
1134,2,7.29,7,240,0.637942
1134,3,21.93,14,744,0.000100
1134,4,10.90,8,288,0.089193
1134,5,15.94,11,480,0.001739
1134,6,18.61,12,552,0.000206
1134,7,18.17,12,552,0.000293
1134,8,9.26,8,288,0.268002
1134,9,30.00,15,840,0.000100
1134,10,12.34,9,336,0.030121
1134,11,29.83,15,840,0.000100
1134,12,26.04,15,840,0.000100
1134,13,8.31,7,240,0.439290
1134,14,27.24,15,840,0.000100
1134,15,30.00,15,840,0.000100
1134,16,27.80,15,840,0.000100
1134,17,3.55,5,144,0.972317
1134,18,7.89,7,240,0.521492
